Frame;CaptureTime;LogTime;HMDPosition_x;HMDPosition_y;HMDPosition_z;HMDRotation_x;HMDRotation_y;HMDRotation_z;HeadForward_x;HeadForward_y;HeadForward_z;seq;GazeStatus;CombinedGazeForward_x;CombinedGazeForward_y;CombinedGazeForward_z;CombinedGazePosition_x;CombinedGazePosition_y;CombinedGazePosition_z;GazeAngle_x;GazeAngle_y;LeftEyeStatus;LeftEyeForward_x;LeftEyeForward_y;LeftEyeForward_z;LeftEyePosition_x;LeftEyePosition_y;LeftEyePosition_z;LeftAngle_x;LeftAngle_y;LeftEyePupilSize;RightEyeStatus;RightEyeForward_x;RightEyeForward_y;RightEyeForward_z;RightEyePosition_x;RightEyePosition_y;RightEyePosition_z;RightAngle_x;RightAngle_y;RightEyePupilSize;FocusDistance;FocusStability
37719;1000776376307181000;63748134137788;1,802985;1,21383;-0,4168623;357,4113;23,77419;0,1151647;0,4027217;0,4027217;0,4027217;0;VALID;-0,01311576;-0,0184306;0,9997441;0;0;0;-0,7516267;-1,056146;VALID;0,008067171;-0,009695463;0,9999204;-0,03112125;0;0;0,4622416;-0,5555359;0,167176648974419;VALID;-0,0342918;-0,02715606;0,9990429;0,03112125;0;0;-1,965886;-1,557035;0,186340659856796;2;1
37720;1000776376317101500;63748134137788;1,802985;1,21383;-0,4168623;357,4113;23,77419;0,1151647;0,4027217;0,4027217;0,4027217;0;VALID;-0,01315242;-0,01847447;0,9997428;0;0;0;-0,7537285;-1,058661;VALID;0,008344459;-0,009841304;0,9999167;-0,03112125;0;0;0,478131;-0,563894;0,167387142777443;VALID;-0,03464224;-0,02709773;0,9990323;0,03112125;0;0;-1,985981;-1,553708;0,186607301235199;2;1
37721;1000776376327108700;63748134137804;1,802866;1,213761;-0,4168444;357,4235;23,77451;0,1084947;0,4027307;0,4027307;0,4027307;0;VALID;-0,01289306;-0,01857269;0,9997444;0;0;0;-0,738866;-1,064286;VALID;0,008642439;-0,009916521;0,9999135;-0,03112125;0;0;0,4952058;-0,5682054;0,167459487915039;VALID;-0,03442162;-0,02721885;0,9990367;0,03112125;0;0;-1,973334;-1,560643;0,185134500265121;2;1
37722;1000776376337118300;63748134137822;1,802716;1,213738;-0,4168169;357,4338;23,76525;0,1246276;0,4025863;0,4025863;0,4025863;0;VALID;-0,01263036;-0,0186698;0,9997459;0;0;0;-0,723812;-1,069848;VALID;0,008959806;-0,0100023;0,9999098;-0,03112125;0;0;0,5133916;-0,5731219;0,167197003960609;VALID;-0,0342137;-0,0273272;0,9990408;0,03112125;0;0;-1,961416;-1,566846;0,185327544808388;2;1
37723;1000776376347226800;63748134137822;1,802716;1,213738;-0,4168169;357,4338;23,76525;0,1246276;0,4025863;0,4025863;0,4025863;0;VALID;-0,01232321;-0,01868877;0,9997494;0;0;0;-0,7062092;-1,070931;VALID;0,009273711;-0,01005936;0,9999064;-0,03112125;0;0;0,531379;-0,5763931;0,166960507631302;VALID;-0,03391347;-0,02730808;0,9990516;0,03112125;0;0;-1,944196;-1,565733;0,185341536998749;2;1
37724;1000776376357128500;63748134137839;1,802742;1,213674;-0,417028;357,4328;23,76899;0,1190504;0,4026455;0,4026455;0,4026455;0;VALID;-0,01223961;-0,01867114;0,9997507;0;0;0;-0,701418;-1,06992;VALID;0,009574275;-0,01015701;0,9999026;-0,03112125;0;0;0,5486022;-0,5819903;0,167150318622589;VALID;-0,03404679;-0,02717504;0,9990507;0,03112125;0;0;-1,951835;-1,55811;0,18611416220665;2;1
37725;1000776376367185600;63748134137839;1,802742;1,213674;-0,417028;357,4328;23,76899;0,1190504;0,4026455;0,4026455;0,4026455;0;VALID;-0,01201808;-0,01881687;0,9997507;0;0;0;-0,6887238;-1,078269;VALID;0,009777293;-0,0102736;0,9998994;-0,03112125;0;0;0,5602361;-0,5886726;0,167207881808281;VALID;-0,03380687;-0,02734983;0,9990541;0,03112125;0;0;-1,938085;-1,568122;0,184198409318924;2;1
37726;1000776376377238000;63748134137855;1,802655;1,213602;-0,4169898;357,432;23,79916;0,1411092;0,4031266;0,4031266;0,4031266;0;VALID;-0,01191796;-0,0188416;0,9997514;0;0;0;-0,6829861;-1,079684;VALID;0,01004899;-0,01033841;0,999896;-0,03112125;0;0;0,5758049;-0,5923879;0,167153611779213;VALID;-0,03387829;-0,02733433;0,9990521;0,03112125;0;0;-1,94218;-1,567237;0,185561537742615;2;1
37727;1000776376387306300;63748134137871;1,80249;1,213616;-0,4170103;357,4406;23,8547;0,1741703;0,4040152;0,4040152;0,4040152;0;VALID;-0,01184083;-0,01889967;0,9997513;0;0;0;-0,6785666;-1,083012;VALID;0,01031398;-0,01044572;0,9998922;-0,03112125;0;0;0,5909905;-0,5985383;0,166966870427132;VALID;-0,03398899;-0,027343;0,9990481;0,03112125;0;0;-1,948529;-1,56774;0,184957221150398;2;1
37728;1000776376397236700;63748134137872;1,80249;1,213616;-0,4170103;357,4406;23,8547;0,1741703;0,4040152;0,4040152;0,4040152;0;VALID;-0,01163223;-0,01889874;0,9997537;0;0;0;-0,666612;-1,082956;VALID;0,01089159;-0,01044194;0,9998862;-0,03112125;0;0;0,6240885;-0,5983253;0,166866198182106;VALID;-0,03414932;-0,0273446;0,9990426;0,03112125;0;0;-1,957725;-1,56784;0,185658305883408;2;1
37729;1000776376407241700;63748134137888;1,802459;1,213504;-0,417412;357,4445;23,91919;0,1924531;0,4050446;0,4050446;0,4050446;0;VALID;-0,01134754;-0,0188816;0,9997573;0;0;0;-0,6502961;-1,08197;VALID;0,01118601;-0,0104435;0,9998829;-0,03112125;0;0;0,6409596;-0,5984166;0,166371271014214;VALID;-0,03387453;-0,02730876;0,9990529;0,03112125;0;0;-1,941963;-1,56577;0,184410765767097;2;1
37730;1000776376417227400;63748134137889;1,802459;1,213504;-0,417412;357,4445;23,91919;0,1924531;0,4050446;0,4050446;0,4050446;0;VALID;-0,01118512;-0,01898257;0,9997572;0;0;0;-0,6409891;-1,087755;VALID;0,01138233;-0,0105437;0,9998797;-0,03112125;0;0;0,6522099;-0,6041601;0,167010009288788;VALID;-0,03374608;-0,02741042;0,9990545;0,03112125;0;0;-1,934602;-1,571594;0,18421658873558;2;1
37731;1000776376427232600;63748134137905;1,802444;1,213479;-0,4174907;357,4822;23,97591;0,2287851;0,4059603;0,4059603;0,4059603;0;VALID;-0,01108629;-0,01903589;0,9997573;0;0;0;-0,6353256;-1,090809;VALID;0,0115881;-0,01060328;0,9998766;-0,03112125;0;0;0,6640012;-0,6075757;0,166990011930466;VALID;-0,03375418;-0,02745736;0,9990529;0,03112125;0;0;-1,935069;-1,574286;0,184976905584335;2;1
37733;1000776376447460800;63748134137921;1,802304;1,213446;-0,4176;357,4855;24,05806;0,2736685;0,4072696;0,4072696;0,4072696;0;VALID;-0,01089959;-0,01906835;0,9997588;0;0;0;-0,6246265;-1,092667;VALID;0,01181423;-0,01065745;0,9998734;-0,03112125;0;0;0,6769597;-0,6106812;0,166729852557182;VALID;-0,03360702;-0,02746806;0,9990576;0,03112125;0;0;-1,92663;-1,574892;0,183861494064331;2;1
37734;1000776376457375600;63748134137940;1,802342;1,213355;-0,41774;357,475;24,13666;0,3263695;0,4085174;0,4085174;0,4085174;0;VALID;-0,01084532;-0,01915844;0,9997576;0;0;0;-0,6215172;-1,097829;VALID;0,01189705;-0,01073168;0,9998716;-0,03112125;0;0;0,6817058;-0,6149351;0,16678112745285;VALID;-0,0335813;-0,02757393;0,9990556;0,03112125;0;0;-1,925161;-1,580962;0,184047698974609;2;1
37735;1000776376467456300;63748134137940;1,802342;1,213355;-0,41774;357,475;24,13666;0,3263695;0,4085174;0,4085174;0,4085174;0;VALID;-0,01079582;-0,01916135;0,9997581;0;0;0;-0,6186808;-1,097996;VALID;0,01197731;-0,0107834;0,9998701;-0,03112125;0;0;0,6863055;-0,6178998;0,166932001709938;VALID;-0,0335626;-0,02752802;0,9990574;0,03112125;0;0;-1,924086;-1,578328;0,184148162603378;2;1
37736;1000776376477376500;63748134137957;1,80226;1,21331;-0,4179102;357,4457;24,19749;0,3604904;0,4094758;0,4094758;0,4094758;0;VALID;-0,01074439;-0,01914999;0,9997589;0;0;0;-0,6157328;-1,097344;VALID;0,01203386;-0,01079966;0,9998693;-0,03112125;0;0;0,6895462;-0,6188318;0,166909664869308;VALID;-0,03351631;-0,02748904;0,99906;0,03112125;0;0;-1,92143;-1,57609;0,184523731470108;2;1
37737;1000776376487369100;63748134137957;1,80226;1,21331;-0,4179102;357,4457;24,19749;0,3604904;0,4094758;0,4094758;0,4094758;0;VALID;-0,01076835;-0,01911755;0,9997593;0;0;0;-0,6171057;-1,095485;VALID;0,01201644;-0,01080424;0,9998694;-0,03112125;0;0;0,6885479;-0,6190944;0,166465282440186;VALID;-0,0335468;-0,02741962;0,9990609;0,03112125;0;0;-1,923174;-1,572111;0,184361696243286;2;1
37738;1000776376497499800;63748134137973;1,802247;1,213388;-0,4181291;357,4341;24,25866;0,3922712;0,4104447;0,4104447;0,4104447;0;VALID;-0,01083543;-0,01898934;0,999761;0;0;0;-0,6209487;-1,088138;VALID;0,01184159;-0,0107622;0,999872;-0,03112125;0;0;0,6785282;-0,616684;0,165978774428368;VALID;-0,03350615;-0,02720542;0,9990681;0,03112125;0;0;-1,920832;-1,559824;0,183696657419205;2;1
37739;1000776376507489600;63748134137991;1,8021;1,21345;-0,4182676;357,4074;24,31623;0,4272079;0,4113511;0,4113511;0,4113511;0;VALID;-0,01077933;-0,0189217;0,9997628;0;0;0;-0,6177327;-1,084261;VALID;0,01193005;-0,01064704;0,9998721;-0,03112125;0;0;0,6835967;-0,6100851;0,165842086076736;VALID;-0,03348242;-0,02718532;0,9990695;0,03112125;0;0;-1,919469;-1,55867;0,184279873967171;2;1
37740;1000776376517482200;63748134137991;1,8021;1,21345;-0,4182676;357,4074;24,31623;0,4272079;0,4113511;0,4113511;0,4113511;0;VALID;-0,01086568;-0,01887898;0,9997627;0;0;0;-0,6226806;-1,081814;VALID;0,0117677;-0,01066232;0,9998739;-0,03112125;0;0;0,6742936;-0,6109596;0,166949346661568;VALID;-0,03349276;-0,02708469;0,9990719;0,03112125;0;0;-1,920057;-1,5529;0,18434976041317;2;1
37741;1000776376527482000;63748134138006;1,801982;1,213539;-0,4183362;357,3799;24,38016;0,4690426;0,4123575;0,4123575;0,4123575;0;VALID;-0,01089925;-0,01883177;0,9997633;0;0;0;-0,624604;-1,079109;VALID;0,01173297;-0,01067536;0,9998742;-0,03112125;0;0;0,6723036;-0,6117067;0,166247934103012;VALID;-0,03352516;-0,02697728;0,9990737;0,03112125;0;0;-1,92191;-1,546742;0,184376865625381;2;1
37742;1000776376537501400;63748134138007;1,801982;1,213539;-0,4183362;357,3799;24,38016;0,4690426;0,4123575;0,4123575;0,4123575;0;VALID;-0,01098652;-0,01877082;0,9997634;0;0;0;-0,6296046;-1,075617;VALID;0,01172515;-0,01068159;0,9998742;-0,03112125;0;0;0,6718552;-0,6120639;0,166452407836914;VALID;-0,03369179;-0,02684914;0,9990715;0,03112125;0;0;-1,931459;-1,539402;0,184738859534264;2;1
37743;1000776376547539000;63748134138024;1,801912;1,213592;-0,4183027;357,3272;24,40805;0,5190262;0,4127828;0,4127828;0,4127828;0;VALID;-0,01110803;-0,01869604;0,9997635;0;0;0;-0,6365675;-1,071332;VALID;0,01174713;-0,01069612;0,9998738;-0,03112125;0;0;0,6731149;-0,6128966;0,166228607296944;VALID;-0,03395667;-0,02668499;0,999067;0,03112125;0;0;-1,946642;-1,530001;0,184703573584557;2;1
37744;1000776376557679000;63748134138039;1,801855;1,213615;-0,4183179;357,2634;24,42359;0,5765445;0,4130079;0,4130079;0,4130079;0;VALID;-0,01111402;-0,01866701;0,999764;0;0;0;-0,6369104;-1,069669;VALID;0,01172695;-0,01069892;0,999874;-0,03112125;0;0;0,6719589;-0,6130567;0,166552409529686;VALID;-0,03394848;-0,02662418;0,9990689;0,03112125;0;0;-1,946169;-1,526513;0,184406146407127;2;1
37745;1000776376567685100;63748134138040;1,801855;1,213615;-0,4183179;357,2634;24,42359;0,5765445;0,4130079;0,4130079;0,4130079;0;VALID;-0,01108959;-0,0186413;0,9997647;0;0;0;-0,6355101;-1,068195;VALID;0,01171378;-0,01068586;0,9998743;-0,03112125;0;0;0,6712039;-0,6123084;0,166412904858589;VALID;-0,03388649;-0,02658586;0,999072;0,03112125;0;0;-1,942612;-1,524313;0,184133589267731;2;1
37746;1000776376577621300;63748134138056;1,801864;1,213681;-0,4184443;357,2022;24,42124;0,6072845;0,4129491;0,4129491;0,4129491;0;VALID;-0,01123401;-0,01859801;0,9997639;0;0;0;-0,6437864;-1,065717;VALID;0,01163606;-0,01070259;0,999875;-0,03112125;0;0;0,6667506;-0,6132663;0,166057333350182;VALID;-0,03409751;-0,02648256;0,9990676;0,03112125;0;0;-1,954708;-1,518399;0,184279128909111;2;1
37747;1000776376587622600;63748134138056;1,801864;1,213681;-0,4184443;357,2022;24,42124;0,6072845;0,4129491;0,4129491;0,4129491;0;VALID;-0,01128238;-0,01855447;0,9997642;0;0;0;-0,6465578;-1,063222;VALID;0,01168554;-0,01073621;0,9998741;-0,03112125;0;0;0,6695858;-0,6151932;0,166503012180328;VALID;-0,03424365;-0,02636181;0,9990658;0,03112125;0;0;-1,963083;-1,511482;0,184680536389351;2;1
37748;1000776376597615100;63748134138073;1,801752;1,213853;-0,4184684;357,1404;24,41771;0,6287284;0,4128712;0,4128712;0,4128712;0;VALID;-0,01129199;-0,01853787;0,9997644;0;0;0;-0,6471083;-1,062271;VALID;0,01171884;-0,01079323;0,9998731;-0,03112125;0;0;0,6714945;-0,618461;0,166899874806404;VALID;-0,03429616;-0,02627159;0,9990664;0,03112125;0;0;-1,96609;-1,506311;0,185905531048775;2;1
37749;1000776376607609700;63748134138089;1,80171;1,213991;-0,4184675;357,0961;24,40897;0,6518677;0,4127164;0,4127164;0,4127164;0;VALID;-0,01133288;-0,01857438;0,9997633;0;0;0;-0,6494519;-1,064363;VALID;0,01175702;-0,01089131;0,9998716;-0,03112125;0;0;0,6736829;-0,6240818;0,166886255145073;VALID;-0,03441605;-0,02624644;0,9990629;0,03112125;0;0;-1,972964;-1,504875;0,185758352279663;2;1
37750;1000776376617673800;63748134138089;1,80171;1,213991;-0,4184675;357,0961;24,40897;0,6518677;0,4127164;0,4127164;0,4127164;0;VALID;-0,01129295;-0,01862655;0,9997627;0;0;0;-0,6471644;-1,067352;VALID;0,01180196;-0,01097225;0,9998702;-0,03112125;0;0;0,6762588;-0,6287199;0,166870027780533;VALID;-0,03438117;-0,02626982;0,9990635;0,03112125;0;0;-1,970965;-1,506214;0,184666380286217;2;1
37751;1000776376627728700;63748134138105;1,801703;1,214106;-0,4186876;357,0523;24,40636;0,6646277;0,4126588;0,4126588;0,4126588;0;VALID;-0,01103684;-0,01867003;0,9997648;0;0;0;-0,6324877;-1,069841;VALID;0,01187568;-0,01111799;0,9998677;-0,03112125;0;0;0,6804844;-0,637072;0,166987031698227;VALID;-0,03394295;-0,02621121;0,99908;0,03112125;0;0;-1,94583;-1,50283;0,187031090259552;2;1
37752;1000776376637743400;63748134138106;1,801703;1,214106;-0,4186876;357,0523;24,40636;0,6646277;0,4126588;0,4126588;0,4126588;0;VALID;-0,01079315;-0,01876177;0,9997658;0;0;0;-0,6185229;-1,075096;VALID;0,01197403;-0,01120027;0,9998656;-0,03112125;0;0;0,6861207;-0,6417879;0,166924312710762;VALID;-0,03355412;-0,02631247;0,9990905;0,03112125;0;0;-1,923537;-1,508617;0,186427250504494;2;1
37753;1000776376647726900;63748134138123;1,801691;1,214168;-0,4187337;356,9965;24,42078;0,6827089;0,4128668;0,4128668;0,4128668;0;VALID;-0,01066012;-0,01893081;0,999764;0;0;0;-0,6109009;-1,084782;VALID;0,01209057;-0,01139149;0,999862;-0,03112125;0;0;0,6928005;-0,6527463;0,167135968804359;VALID;-0,03340469;-0,02645926;0,9990916;0,03112125;0;0;-1,914974;-1,517028;0,18631386756897;2;1
37754;1000776376657802800;63748134138139;1,801728;1,214338;-0,4187488;356,9577;24,44478;0,6975108;0,4132329;0,4132329;0,4132329;0;VALID;-0,009865678;-0,01890117;0,9997727;0;0;0;-0,5653719;-1,083075;VALID;0,01255145;-0,01138207;0,9998565;-0,03112125;0;0;0,7192107;-0,65221;0,167190819978714;VALID;-0,03227729;-0,02640971;0,99913;0,03112125;0;0;-1,85032;-1,51413;0,186237379908562;2;1
37755;1000776376667816400;63748134138140;1,801728;1,214338;-0,4187488;356,9577;24,44478;0,6975108;0,4132329;0,4132329;0,4132329;0;VALID;-0,00776814;-0,01865293;0,9997959;0;0;0;-0,4451635;-1,068829;VALID;0,01453672;-0,01118347;0,9998318;-0,03112125;0;0;0,8329743;-0,640847;0,166999772191048;VALID;-0,0300687;-0,02611207;0,9992067;0,03112125;0;0;-1,723657;-1,496959;0,18679578602314;2;1
37756;1000776376677748300;63748134138156;1,801791;1,214385;-0,4188779;356,9322;24,4576;0,7159761;0,4134265;0,4134265;0,4134265;0;VALID;-0,005554293;-0,01847395;0,9998139;0;0;0;-0,3182935;-1,058556;VALID;0,01663077;-0,01107138;0,9998004;-0,03112125;0;0;0,9529755;-0,6344442;0,167280122637749;VALID;-0,02773632;-0,0258664;0,9992806;0,03112125;0;0;-1,58991;-1,482772;0,186206802725792;2;1
37757;1000776376687877900;63748134138156;1,801791;1,214385;-0,4188779;356,9322;24,4576;0,7159761;0,4134265;0,4134265;0,4134265;0;VALID;-0,003550646;-0,01829973;0,9998263;0;0;0;-0,2034715;-1,048562;VALID;0,0184572;-0,01101981;0,9997689;-0,03112125;0;0;1,057644;-0,6315088;0,167560458183289;VALID;-0,02555659;-0,02556982;0,9993463;0,03112125;0;0;-1,464923;-1,465681;0,18626706302166;2;1
37758;1000776376697873800;63748134138174;1,801831;1,214412;-0,4189695;356,9051;24,47744;0,7446318;0,4137306;0,4137306;0,4137306;0;VALID;-0,001599451;-0,01822547;0,9998326;0;0;0;-0,09165704;-1,044302;VALID;0,02012049;-0,01100675;0,999737;-0,03112125;0;0;1,152967;-0,6307809;0,167495131492615;VALID;-0,02331856;-0,02543464;0,9994045;0,03112125;0;0;-1,336609;-1,457851;0,186471313238144;2;1
37759;1000776376707926800;63748134138190;1,801908;1,214431;-0,418991;356,8927;24,49074;0,7553567;0,4139367;0,4139367;0,4139367;0;VALID;-5,32406E-05;-0,01814626;0,9998353;0;0;0;-0,003050964;-1,039761;VALID;0,02154996;-0,01099707;0,9997073;-0,03112125;0;0;1,234892;-0,6302445;0,167526483535767;VALID;-0,02165642;-0,02528605;0,9994457;0,03112125;0;0;-1,241315;-1,449278;0,186681568622589;2;1
37760;1000776376717855800;63748134138191;1,801908;1,214431;-0,418991;356,8927;24,49074;0,7553567;0,4139367;0,4139367;0,4139367;0;VALID;0,001278619;-0,01806174;0,999836;0;0;0;0,07327144;-1,034919;VALID;0,02277676;-0,01098381;0,9996802;-0,03112125;0;0;1,305204;-0,6295019;0,167492896318436;VALID;-0,02022018;-0,02513042;0,9994797;0,03112125;0;0;-1,158976;-1,440313;0,187009036540985;2;1
37761;1000776376727857600;63748134138206;1,801957;1,214456;-0,4189844;356,8846;24,51515;0,7483118;0,4143207;0,4143207;0,4143207;0;VALID;0,002477401;-0,01798616;0,9998352;0;0;0;0,1419678;-1,03059;VALID;0,02359515;-0,01091023;0,999662;-0,03112125;0;0;1,352108;-0,6252965;0,168512985110283;VALID;-0,01864158;-0,02505317;0,9995123;0,03112125;0;0;-1,068481;-1,435841;0,186986178159714;2;1
37762;1000776376737865800;63748134138207;1,801957;1,214456;-0,4189844;356,8846;24,51515;0,7483118;0,4143207;0,4143207;0,4143207;0;VALID;0,003697721;-0,01798144;0,9998315;0;0;0;0,2118985;-1,030323;VALID;0,02471364;-0,01095218;0,9996346;-0,03112125;0;0;1,416216;-0,6277181;0,168891608715057;VALID;-0,01732002;-0,02500186;0,9995373;0,03112125;0;0;-0,9927238;-1,432865;0,187009036540985;2;1
37763;1000776376747977800;63748134138224;1,802103;1,214432;-0,4189716;356,9052;24,53566;0,7251894;0,4146539;0,4146539;0,4146539;0;VALID;0,004553377;-0,01803533;0,999827;0;0;0;0,2609326;-1,033415;VALID;0,02549573;-0,01097707;0,9996147;-0,03112125;0;0;1,461044;-0,6291571;0,167439341545105;VALID;-0,0163912;-0,02508477;0,9995509;0,03112125;0;0;-0,9394845;-1,437596;0,187228918075562;2;1
37764;1000776376758063100;63748134138241;1,802237;1,2144;-0,4190372;356,9029;24,56629;0,7071152;0,4151386;0,4151386;0,4151386;0;VALID;0,005134954;-0,01794155;0,9998258;0;0;0;0,2942598;-1,028044;VALID;0,02599961;-0,01098145;0,9996017;-0,03112125;0;0;1,489926;-0,6294162;0,168429672718048;VALID;-0,01573218;-0,02489297;0,9995663;0,03112125;0;0;-0,9017044;-1,426586;0,18720380961895;2;1
37765;1000776376767998000;63748134138241;1,802237;1,2144;-0,4190372;356,9029;24,56629;0,7071152;0,4151386;0,4151386;0,4151386;0;VALID;0,005799438;-0,01810422;0,9998193;0;0;0;0,3323396;-1,037369;VALID;0,02697596;-0,01141869;0,9995708;-0,03112125;0;0;1,545897;-0,6544952;0,168622136116028;VALID;-0,01537995;-0,02478082;0,9995746;0,03112125;0;0;-0,8815115;-1,420149;0,187197506427765;2;0,99979954957962
37766;1000776376778004400;63748134138258;1,802349;1,214294;-0,4190544;356,9752;24,60065;0,7050229;0,4157111;0,4157111;0,4157111;0;VALID;0,006226089;-0,01829637;0,9998132;0;0;0;0,3567907;-1,048384;VALID;0,02751607;-0,01194003;0,99955;-0,03112125;0;0;1,576866;-0,6843888;0,16935370862484;VALID;-0,01506697;-0,02464368;0,9995828;0,03112125;0;0;-0,8635685;-1,412282;0,187287181615829;2;0,994028687477112
37767;1000776376788009200;63748134138258;1,802349;1,214294;-0,4190544;356,9752;24,60065;0,7050229;0,4157111;0,4157111;0,4157111;0;VALID;0,006479233;-0,01842033;0,9998093;0;0;0;0,3712983;-1,055489;VALID;0,02783035;-0,01243889;0,9995353;-0,03112125;0;0;1,594891;-0,7129907;0,169758707284927;VALID;-0,01487507;-0,02439271;0,9995918;0,03112125;0;0;-0,8525638;-1,397893;0,187811687588692;2;0,990265607833862
37768;1000776376798003200;63748134138273;1,802647;1,214173;-0,4191784;356,9882;24,6529;0,6394812;0,416544;0,416544;0,416544;0;VALID;0,00693483;-0,01846459;0,9998055;0;0;0;0,3974074;-1,058029;VALID;0,02846531;-0,01273679;0,9995136;-0,03112125;0;0;1,631295;-0,7300798;0,168701454997063;VALID;-0,0145991;-0,02418322;0,9996009;0,03112125;0;0;-0,836741;-1,385879;0,186975732445717;2;0,984493970870972
37769;1000776376808112300;63748134138290;1,802623;1,214159;-0,4191622;357,0068;24,64509;0,6149314;0,4164273;0,4164273;0,4164273;0;VALID;0,007367985;-0,0186737;0,9997985;0;0;0;0,4222319;-1,070016;VALID;0,02873771;-0,01320587;0,9994997;-0,03112125;0;0;1,64692;-0,7569752;0,169202774763107;VALID;-0,01400533;-0,02413245;0,9996107;0,03112125;0;0;-0,8027064;-1,382958;0,187811687588692;2;0,978544533252716
37770;1000776376818115600;63748134138291;1,802623;1,214159;-0,4191622;357,0068;24,64509;0,6149314;0,4164273;0,4164273;0,4164273;0;VALID;0,007756601;-0,01886366;0,999792;0;0;0;0,444504;-1,080905;VALID;0,02899535;-0,01363166;0,9994866;-0,03112125;0;0;1,661698;-0,7813891;0,169220849871635;VALID;-0,01348586;-0,02408664;0,9996189;0,03112125;0;0;-0,7729304;-1,380322;0,187301397323608;2;0,97606897354126
37771;1000776376828105000;63748134138307;1,802698;1,214034;-0,4192308;357,0221;24,67361;0,5806414;0,4168849;0,4168849;0,4168849;0;VALID;0,007937033;-0,01891302;0,9997897;0;0;0;0,4548446;-1,083735;VALID;0,02921821;-0,0137344;0,9994787;-0,03112125;0;0;1,674477;-0,7872843;0,17011733353138;VALID;-0,01334795;-0,02408256;0,9996209;0,03112125;0;0;-0,7650261;-1,380086;0,186617806553841;2;0,977119147777557
37772;1000776376838129400;63748134138307;1,802698;1,214034;-0,4192308;357,0221;24,67361;0,5806414;0,4168849;0,4168849;0,4168849;0;VALID;0,008229776;-0,01879793;0,9997894;0;0;0;0,4716201;-1,077142;VALID;0,02944798;-0,0137466;0,9994718;-0,03112125;0;0;1,687649;-0,7879885;0,16906376183033;VALID;-0,01299234;-0,02384032;0,9996313;0,03112125;0;0;-0,7446391;-1,366195;0,186609044671059;2;0,975694835186005
37773;1000776376848164100;63748134138323;1,802667;1,213991;-0,4193021;357,0148;24,67097;0,5776811;0,4168402;0,4168402;0,4168402;0;VALID;0,008264406;-0,01864671;0,999792;0;0;0;0,4736033;-1,068476;VALID;0,02924899;-0,01369854;0,9994783;-0,03112125;0;0;1,67624;-0,7852291;0,169579491019249;VALID;-0,01272402;-0,02358621;0,9996408;0,03112125;0;0;-0,729255;-1,351625;0,1869265884161;2;0,98486053943634
37774;1000776376858180800;63748134138340;1,80277;1,213918;-0,4193678;357,0303;24,69941;0,5693603;0,4172965;0,4172965;0,4172965;0;VALID;0,00844995;-0,01849117;0,9997933;0;0;0;0,484235;-1,059564;VALID;0,02922131;-0,01353641;0,9994813;-0,03112125;0;0;1,67465;-0,7759344;0,169280707836151;VALID;-0,01232527;-0,02343749;0,9996493;0,03112125;0;0;-0,7063977;-1,343094;0,187874093651772;2;1
37775;1000776376868155600;63748134138340;1,80277;1,213918;-0,4193678;357,0303;24,69941;0,5693603;0,4172965;0,4172965;0,4172965;0;VALID;0,008773699;-0,01833401;0,9997934;0;0;0;0,5027869;-1,050561;VALID;0,02959146;-0,01351712;0,9994707;-0,03112125;0;0;1,695868;-0,7748369;0,169567838311195;VALID;-0,01204807;-0,02314253;0,9996596;0,03112125;0;0;-0,6905051;-1,326184;0,18825651705265;2;1
37776;1000776376878242600;63748134138356;1,802767;1,213871;-0,4194091;357,0486;24,71451;0,5668842;0,4175426;0,4175426;0,4175426;0;VALID;0,009017302;-0,01808645;0,9997957;0;0;0;0,5167449;-1,036376;VALID;0,02984246;-0,0134773;0,9994637;-0,03112125;0;0;1,710256;-0,7725597;0,16917510330677;VALID;-0,01181196;-0,02268738;0,9996728;0,03112125;0;0;-0,6769653;-1,300093;0,188632473349571;2;1
37777;1000776376888241700;63748134138357;1,802767;1,213871;-0,4194091;357,0486;24,71451;0,5668842;0,4175426;0,4175426;0,4175426;0;VALID;0,009259166;-0,01784978;0,9997978;0;0;0;0,5306032;-1,022815;VALID;0,03015514;-0,01339688;0,9994555;-0,03112125;0;0;1,728179;-0,7679568;0,169732704758644;VALID;-0,01164103;-0,02229454;0,9996837;0,03112125;0;0;-0,667163;-1,277575;0,18852511048317;2;1
37778;1000776376898252700;63748134138373;1,802918;1,213674;-0,4197334;357,0597;24,73416;0,5306855;0,4178578;0,4178578;0,4178578;0;VALID;0,009436417;-0,01764581;0,9997998;0;0;0;0,5407591;-1,011128;VALID;0,03042463;-0,0133414;0,999448;-0,03112125;0;0;1,743627;-0,7647827;0,169679701328278;VALID;-0,01155613;-0,02194211;0,9996924;0,03112125;0;0;-0,6622918;-1,257375;0,188541948795319;2;1
37779;1000776376908254500;63748134138389;1,803027;1,213601;-0,4197806;357,0892;24,75588;0,5145158;0,4182127;0,4182127;0,4182127;0;VALID;0,009454393;-0,01743118;0,9998034;0;0;0;0,5417872;-0,9988282;VALID;0,03044855;-0,01324408;0,9994486;-0,03112125;0;0;1,744996;-0,759204;0,169617936015129;VALID;-0,0115441;-0,02161029;0,9996998;0,03112125;0;0;-0,6615976;-1,238357;0,188146874308586;2;1
